frame,time,Head_x,Head_y,Head_z,Neck_x,Neck_y,Neck_z,Spine_x,Spine_y,Spine_z,Spine1_x,Spine1_y,Spine1_z,Spine2_x,Spine2_y,Spine2_z,Spine3_x,Spine3_y,Spine3_z,Hips_x,Hips_y,Hips_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,LeftHandThumb_x,LeftHandThumb_y,LeftHandThumb_z,LeftHandIndex_x,LeftHandIndex_y,LeftHandIndex_z,LeftHandMiddle_x,LeftHandMiddle_y,LeftHandMiddle_z,LeftHandRing_x,LeftHandRing_y,LeftHandRing_z,LeftHandPinky_x,LeftHandPinky_y,LeftHandPinky_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightArm_x,RightArm_y,RightArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,RightHandThumb_x,RightHandThumb_y,RightHandThumb_z,RightHandIndex_x,RightHandIndex_y,RightHandIndex_z,RightHandMiddle_x,RightHandMiddle_y,RightHandMiddle_z,RightHandRing_x,RightHandRing_y,RightHandRing_z,RightHandPinky_x,RightHandPinky_y,RightHandPinky_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToeBase_x,RightToeBase_y,RightToeBase_z
10,0.08333400000000069,-210.485489,1377.373169,696.820251,-146.123611,1260.230103,726.630859,72.423149,923.096436,777.804932,-34.198284,1082.703979,761.00177,-34.198284,1082.703979,761.00177,-34.198284,1082.703979,761.00177,99.57225,863.85321,780.272339,-133.874741,1209.519897,769.276855,-214.995987,1175.957886,881.092285,-417.989075,988.997498,939.915771,-622.113953,847.099243,821.83783,-600.311951,847.555054,784.011475,-643.106995,824.284851,740.257874,-649.355591,809.628784,754.164368,-653.865356,797.583252,771.328613,-658.428406,785.412476,788.611816,-97.846306,1219.451416,703.250488,-39.171928,1204.915161,574.581238,18.777735,1000.646973,388.740509,-252.80687,964.635681,414.996643,-247.44014,986.492065,452.411438,-302.245636,974.627319,486.217926,-301.659241,954.401123,480.070038,-298.379913,935.473511,470.528839,-295.095642,916.372925,460.935089,72.267471,855.118469,870.98291,-2.134457,451.336609,975.870178,85.26799,43.614983,1137.782227,-56.323887,-10.325234,1102.726074,126.877007,872.587952,689.56189,100.356308,491.226135,506.705231,147.811096,82.391205,331.509247,21.547466,16.796551,268.727295
11,0.0916669999999975,-209.750198,1375.491211,696.77832,-145.739731,1258.244263,726.518982,72.907394,921.592407,777.928589,-33.732227,1080.91272,761.056702,-33.732227,1080.91272,761.056702,-33.732227,1080.91272,761.056702,99.946587,862.54303,780.398254,-133.433792,1207.7146,769.242737,-214.472183,1174.380005,881.186218,-417.820221,987.84436,940.131042,-622.29541,846.340088,822.186707,-600.534851,846.734192,784.335815,-643.425293,823.528931,740.641174,-649.687683,808.892029,754.561584,-654.202271,796.86377,771.736694,-658.770508,784.710388,789.030701,-97.545883,1217.503784,703.118652,-39.747066,1202.202026,574.142334,16.606205,995.576111,390.429199,-253.932358,952.69812,417.164185,-248.811005,974.504089,454.64267,-303.378418,961.741089,488.507019,-302.513153,941.546082,482.290039,-298.980225,922.699463,472.679321,-295.439911,903.680176,463.015411,72.620232,853.82373,871.103638,-3.493935,450.276154,975.663574,85.312347,43.057323,1138.076294,-56.334206,-10.516901,1102.681641,127.272934,871.26239,689.692871,99.600433,490.218323,506.345032,148.027618,81.472755,331.206726,21.401674,16.407631,268.603821
12,0.09999999999999787,-208.928528,1373.440308,696.829651,-145.281387,1256.156128,726.565918,73.380966,919.965088,778.119385,-33.245274,1079.032837,761.218323,-33.245274,1079.032837,761.218323,-33.245274,1079.032837,761.218323,100.300858,861.096008,780.575012,-132.950668,1205.835327,769.347229,-213.918991,1172.684448,881.395935,-417.625916,986.5354,940.323792,-622.448792,845.431396,822.503113,-600.733093,845.775085,784.625977,-643.718323,822.635681,740.989441,-649.990601,808.01416,754.921753,-654.506531,795.998962,772.105652,-659.075989,783.858887,789.40863,-97.203964,1215.490967,703.127075,-40.364944,1199.549072,573.802124,13.729013,990.496399,392.16684,-255.503021,940.246094,419.248566,-250.832047,961.941589,456.849854,-305.192535,947.984619,490.575714,-303.944641,927.842957,484.251709,-300.050629,909.117249,474.544678,-296.145905,890.219299,464.783569,72.96328,852.378479,871.277283,-5.187303,449.111633,975.416992,85.364967,42.502075,1138.390991,-56.333004,-10.697119,1102.638184,127.638428,869.813538,689.872803,98.419022,489.190277,505.891907,148.135696,80.574692,330.811493,21.172613,15.944227,268.441376
13,0.10833399999999926,-208.150589,1371.280518,696.887939,-144.879578,1253.941895,726.657471,73.895706,918.262329,778.328247,-32.75367,1077.043701,761.422852,-32.75367,1077.043701,761.422852,-32.75367,1077.043701,761.422852,100.697327,859.584106,780.755371,-132.484436,1203.829224,769.506714,-213.371689,1170.883545,881.674377,-417.440979,985.114075,940.546814,-622.580261,844.371155,822.844849,-600.911621,844.668396,784.94043,-643.991333,821.592773,741.363525,-650.271362,806.985291,755.307129,-654.786377,794.982056,772.499573,-659.35498,782.853943,789.811218,-96.912079,1213.339844,703.171814,-41.274273,1196.726318,573.409729,9.936579,985.094543,393.938477,-257.444458,925.706055,420.860931,-253.460968,947.369019,458.559906,-307.549713,931.873962,492.050232,-305.758423,911.796204,485.653809,-301.347626,893.21582,475.888733,-296.921509,874.463806,466.068909,73.35202,850.84552,871.453308,-7.07677,447.896851,975.088867,85.422661,41.973114,1138.677856,-56.318932,-10.867227,1102.567383,128.042633,868.322693,690.057373,97.014183,488.207672,505.323578,148.30014,79.77253,330.274841,21.027283,15.42022,268.249664
14,0.11666699999999963,-207.306595,1369.061646,697.046448,-144.375519,1251.654663,726.965942,74.508934,916.403503,778.526428,-32.125542,1074.914795,761.732483,-32.125542,1074.914795,761.732483,-32.125542,1074.914795,761.732483,101.179016,857.929016,780.911438,-131.872086,1201.684692,769.865173,-212.711548,1168.919678,882.120117,-417.20517,983.54425,940.761475,-622.673157,843.16803,823.195435,-601.064636,843.452271,785.256592,-644.242615,820.446411,741.740051,-650.518555,805.841675,755.688232,-655.020996,793.837708,772.883484,-659.577148,781.708923,790.197998,-96.500267,1211.076782,703.406189,-42.321136,1193.92688,573.0979,5.121,979.620728,395.777405,-259.623505,910.048889,424.316528,-256.61084,931.378235,462.29483,-310.418427,913.766418,495.186462,-307.938385,893.833618,488.570496,-302.863739,875.521057,478.623657,-297.767853,857.038025,468.620239,73.830719,849.154724,871.60498,-9.210147,446.588348,974.664734,85.501122,41.455387,1138.946899,-56.280361,-11.033926,1102.483398,128.527313,866.703247,690.217896,95.386734,487.15155,504.694336,148.38147,78.883499,329.764832,20.7773,14.855764,268.08548
15,0.125,-206.379883,1366.763672,697.103699,-143.760544,1249.331177,727.218201,75.104294,914.458496,778.770386,-31.463749,1072.724365,762.025269,-31.463749,1072.724365,762.025269,-31.463749,1072.724365,762.025269,101.633331,856.18634,781.113831,-131.185944,1199.512573,770.170593,-212.008972,1166.928589,882.490112,-416.930542,981.953979,940.903931,-622.742493,841.861328,823.600769,-601.210266,842.115479,785.618225,-644.502808,819.154114,742.192078,-650.767517,804.558533,756.154907,-655.249268,792.562073,773.360779,-659.784485,780.440796,790.686096,-95.990822,1208.771362,703.599243,-43.311565,1191.146851,572.740295,-0.559688,974.205811,397.442383,-262.216766,894.312988,427.394623,-260.564545,915.157837,465.723846,-314.164093,895.071472,497.518768,-310.846802,875.347046,490.650116,-304.947601,857.388062,480.515137,-299.02002,839.260437,470.321381,74.254036,847.368347,871.793823,-11.646054,445.215027,974.120117,85.54599,40.984241,1139.174072,-56.254612,-11.205376,1102.356079,129.012634,865.004272,690.433777,93.589249,486.083862,504.04364,148.49028,77.985497,329.306061,20.530106,14.337793,267.971863
16,0.13333399999999784,-205.458054,1364.435181,697.342773,-143.238663,1247.131226,727.689758,75.653465,912.608887,779.017517,-30.976944,1070.770752,762.368042,-30.976944,1070.770752,762.368042,-30.976944,1070.770752,762.368042,102.115669,854.369995,781.3172,-130.658951,1197.58252,770.639038,-211.410446,1165.047485,883.024231,-416.662506,980.321289,941.061646,-622.788574,840.488831,824.000183,-601.344971,840.726379,785.967529,-644.75769,817.802124,742.641907,-651.001892,803.211243,756.618896,-655.453247,791.217957,773.8349,-659.958069,779.099976,791.170349,-95.680023,1206.732788,703.938843,-44.693417,1188.585938,572.482361,-8.393563,968.30249,399.91922,-266.632965,877.994263,429.939484,-268.466583,898.919617,468.216553,-322.673859,875.867676,496.807922,-317.847107,856.3573,490.228699,-310.349304,838.753113,480.537598,-302.810242,820.982117,470.790222,74.702133,845.493958,871.98114,-14.316037,443.81546,973.504211,85.593887,40.591599,1139.396118,-56.221611,-11.318795,1102.241943,129.529205,863.246033,690.653198,91.685562,485.014771,503.341125,148.637024,77.095894,328.84079,20.302921,13.850592,267.872467
17,0.1416669999999982,-204.466705,1362.092529,697.55603,-142.562027,1244.757935,728.179626,76.35614,910.511536,779.249268,-30.242025,1068.478271,762.739868,-30.242025,1068.478271,762.739868,-30.242025,1068.478271,762.739868,102.697968,852.425964,781.489563,-129.877243,1195.317505,771.151733,-210.627579,1162.899292,883.571472,-416.364655,978.580994,941.187622,-622.846375,839.044067,824.400818,-601.48822,839.219116,786.319763,-645.033386,816.326904,743.110229,-651.268127,801.756592,757.112732,-655.698975,789.78363,774.348145,-660.183044,777.686096,791.703247,-95.117653,1204.363159,704.322693,-45.9897,1185.850708,572.210999,-16.813375,962.674255,402.03006,-270.76358,861.248962,433.120575,-275.538025,881.346619,471.586884,-329.443237,854.579834,497.375671,-323.156708,835.513794,490.727081,-314.18631,818.565613,481.118011,-305.16214,801.454346,471.452179,75.24131,843.470337,872.132629,-17.10438,442.33316,972.820435,85.671242,40.201904,1139.611328,-56.160995,-11.431995,1102.137451,130.154617,861.381653,690.846436,89.707542,483.900513,502.567902,148.809937,76.168983,328.345245,20.085409,13.341561,267.769257
18,0.14999999999999858,-203.5354,1359.699341,697.664856,-141.93483,1242.275513,728.571289,77.084702,908.323547,779.489136,-29.506332,1066.054321,763.095581,-29.506332,1066.054321,763.095581,-29.506332,1066.054321,763.095581,103.304825,850.409729,781.670105,-129.101166,1192.919189,771.599609,-209.859955,1160.662354,884.05957,-416.073029,976.746765,941.258179,-622.888977,837.46875,824.754211,-601.611145,837.628296,786.628174,-645.271057,814.788818,743.506775,-651.491394,800.222534,757.519958,-655.898193,788.25116,774.762512,-660.358215,776.155212,792.125,-94.576401,1201.825562,704.630371,-47.363518,1182.752197,571.901733,-25.959164,956.669678,404.42334,-274.768555,843.409241,436.208618,-282.026611,862.116516,474.986511,-334.983521,831.41571,498.231201,-327.316559,812.957947,491.320007,-317.006927,796.858032,481.596466,-306.631744,780.60022,471.813843,75.80011,841.369751,872.290161,-19.979528,440.814819,972.083923,85.775673,39.850594,1139.819092,-56.07325,-11.508562,1102.032471,130.80954,859.449768,691.050049,87.670982,482.779083,501.748627,149.010803,75.248627,327.829254,19.883707,12.851559,267.666931
19,0.15833399999999997,-202.57193,1357.291382,697.736816,-141.292313,1239.777344,728.880005,77.764694,906.098328,779.756226,-28.810724,1063.610718,763.428284,-28.810724,1063.610718,763.428284,-28.810724,1063.610718,763.428284,103.86937,848.344177,781.884033,-128.322784,1190.536987,771.983582,-209.084183,1158.45874,884.49292,-415.767181,974.923462,941.215759,-622.941345,835.874817,825.074341,-601.735596,836.009033,786.90802,-645.501648,813.213684,743.87085,-651.711121,798.654968,757.896729,-656.098145,786.689453,775.148438,-660.538269,774.599487,792.520142,-94.04763,1199.258179,704.861816,-48.873344,1179.395996,571.540588,-36.112705,950.281616,407.332489,-278.953339,824.682617,438.919617,-288.405914,841.688843,478.006744,-339.899292,807.022034,498.83783,-330.895142,789.304199,491.609863,-319.330261,774.191345,481.715576,-307.688446,758.927002,471.759491,76.312294,839.226196,872.480469,-22.956364,439.28009,971.302002,85.875587,39.54509,1140.000488,-55.986195,-11.561222,1101.9198,131.426437,857.462097,691.287598,85.527512,481.656738,500.918396,149.223206,74.3545,327.311462,19.699976,12.373481,267.571564
20,0.16666700000000034,-201.657608,1354.941284,697.771057,-140.687012,1237.320312,729.065063,78.509109,903.890991,779.879761,-28.13553,1061.212891,763.614441,-28.13553,1061.212891,763.614441,-28.13553,1061.212891,763.614441,104.539413,846.237061,781.952393,-127.562912,1188.200439,772.24408,-208.228027,1156.221069,884.850525,-415.293182,972.981079,941.132019,-622.939453,834.267517,825.434204,-601.812195,834.345093,787.224243,-645.706726,811.604675,744.289062,-651.91272,797.064026,758.335083,-656.285156,785.11499,775.60199,-660.710693,773.041687,792.988953,-93.564514,1196.728516,704.957031,-50.492233,1175.850708,571.096375,-47.337032,943.526978,410.983276,-283.842896,805.983765,440.837189,-296.071869,821.303284,479.851685,-345.889709,782.708557,497.625824,-335.39444,765.83197,490.396332,-322.41394,751.794983,480.674408,-309.34375,737.61377,470.890717,76.919815,837.022888,872.519958,-25.833942,437.734344,970.433594,86.033699,39.274277,1140.15918,-55.854053,-11.575326,1101.832886,132.159027,855.451233,691.384766,83.384537,480.559753,499.931885,149.479416,73.46666,326.731812,19.533604,11.925705,267.457001
21,0.17499999999999716,-200.394241,1352.875244,697.153381,-139.435822,1234.672607,728.510864,79.655708,900.74884,780.088867,-26.835926,1058.096191,763.677673,-26.835926,1058.096191,763.677673,-26.835926,1058.096191,763.677673,105.723701,843.166992,782.101868,-126.104263,1185.233765,771.92157,-207.094345,1153.531982,884.37323,-414.866486,971.012085,940.389038,-623.209351,832.38208,825.848938,-602.054932,832.434448,787.653931,-645.951599,809.762146,744.684753,-652.188171,795.228516,758.724548,-656.589844,783.283508,775.986816,-661.044861,771.214294,793.369141,-92.087563,1193.52063,704.613647,-48.563862,1173.558105,570.759399,-60.765526,937.176453,417.151642,-286.448944,782.617249,447.530182,-301.898438,794.83429,486.497162,-348.053406,750.505615,500.352814,-335.524994,735.152405,492.966644,-320.72229,722.990234,483.322815,-305.812408,710.696777,473.615845,77.865532,833.718018,872.572144,-31.687059,435.716217,968.330139,86.402237,39.996864,1140.239258,-55.455551,-10.862563,1101.814941,133.581879,852.616028,691.631592,77.841042,479.936554,497.776581,149.859604,73.181656,326.150818,19.338295,11.791006,267.994934
