frame,time,Head_x,Head_y,Head_z,Neck_x,Neck_y,Neck_z,Spine_x,Spine_y,Spine_z,Spine1_x,Spine1_y,Spine1_z,Spine2_x,Spine2_y,Spine2_z,Spine3_x,Spine3_y,Spine3_z,Hips_x,Hips_y,Hips_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,LeftHandThumb_x,LeftHandThumb_y,LeftHandThumb_z,LeftHandIndex_x,LeftHandIndex_y,LeftHandIndex_z,LeftHandMiddle_x,LeftHandMiddle_y,LeftHandMiddle_z,LeftHandRing_x,LeftHandRing_y,LeftHandRing_z,LeftHandPinky_x,LeftHandPinky_y,LeftHandPinky_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightArm_x,RightArm_y,RightArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,RightHandThumb_x,RightHandThumb_y,RightHandThumb_z,RightHandIndex_x,RightHandIndex_y,RightHandIndex_z,RightHandMiddle_x,RightHandMiddle_y,RightHandMiddle_z,RightHandRing_x,RightHandRing_y,RightHandRing_z,RightHandPinky_x,RightHandPinky_y,RightHandPinky_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToeBase_x,RightToeBase_y,RightToeBase_z
10,0.083333,-621.858582,1631.810059,306.936768,-582.274719,1487.180542,325.363007,-528.431580,1064.850098,359.525543,-544.388611,1264.387573,345.843811,-544.388611,1264.387573,345.843811,-544.388611,1264.387573,345.843811,-524.586670,992.001221,365.287018,-544.117432,1425.443115,357.975128,-458.467407,1431.083496,471.297729,-405.440155,1194.241943,615.223755,-439.472076,945.248962,727.423035,-464.584991,917.600159,704.812134,-452.428986,859.038025,731.457947,-431.833923,863.746704,732.411133,-412.406433,872.813416,733.052856,-392.802887,881.920349,733.702637,-595.112549,1411.762817,303.491089,-677.528320,1384.247314,190.973099,-763.369324,1124.408325,122.158035,-852.605713,865.682129,151.174744,-844.600403,851.587097,191.716248,-869.356750,790.985657,193.083298,-861.531433,787.353333,173.775040,-853.492676,788.203796,153.908035,-845.386963,789.023071,133.875961,-463.677582,1000.952026,437.814209,-531.395203,613.850708,596.381714,-460.461212,175.792252,652.637695,-453.921326,20.420685,654.539856,-585.495789,983.050476,292.759796,-566.451782,560.036316,309.286194,-514.910278,115.743874,303.016022,-629.325745,16.304001,337.765564
11,0.091667,-621.862915,1631.812378,306.880341,-582.291931,1487.180054,325.352509,-528.481934,1064.845703,359.560120,-544.423706,1264.381470,345.862091,-544.423706,1264.381470,345.862091,-544.423706,1264.381470,345.862091,-524.639038,991.998718,365.324615,-544.147339,1425.437988,357.981323,-458.531433,1431.098877,471.328674,-405.490387,1194.294556,615.310852,-439.425293,945.319153,727.578674,-464.518616,917.651184,704.969543,-452.339386,859.102783,731.634888,-431.746918,863.822205,732.591736,-412.324219,872.898926,733.235596,-392.725464,882.016052,733.887634,-595.126587,1411.756348,303.482758,-677.506714,1384.231567,190.940979,-763.326599,1124.383911,122.132233,-852.568298,865.659729,151.150879,-844.576721,851.566589,191.695786,-869.331665,790.964355,193.056625,-861.499512,787.331604,173.751251,-853.453735,788.181396,153.887024,-845.341125,789.000183,133.857742,-463.748047,1000.951294,437.866852,-531.445068,613.835327,596.407349,-460.458923,175.781311,652.632263,-453.924255,20.409302,654.518738,-585.529968,983.046204,292.782410,-566.446045,560.032715,309.280579,-514.894775,115.741402,303.017975,-629.316833,16.308241,337.765076
12,0.100000,-621.865051,1631.793213,306.820557,-582.310791,1487.162842,325.324768,-528.535034,1064.837646,359.592194,-544.461243,1264.366699,345.871033,-544.461243,1264.366699,345.871033,-544.461243,1264.366699,345.871033,-524.694580,991.997437,365.360840,-544.180115,1425.424561,357.972351,-458.596100,1431.108032,471.342682,-405.568481,1194.338989,615.387878,-439.393311,945.388672,727.744446,-464.469879,917.703430,705.137756,-452.262573,859.166260,731.814819,-431.672699,863.896667,732.772888,-412.254852,872.983704,733.417053,-392.660919,882.111206,734.069397,-595.142822,1411.739624,303.459198,-677.482300,1384.200317,190.891190,-763.297668,1124.347900,122.095322,-852.564514,865.633850,151.127243,-844.582703,851.547974,191.676559,-869.347412,790.949890,193.045425,-861.512207,787.311768,173.742249,-853.462646,788.156250,153.879349,-845.346130,788.969666,133.851410,-463.821106,1000.953064,437.917358,-531.494751,613.821655,596.430115,-460.452545,175.774185,652.635681,-453.925842,20.401747,654.515991,-585.567993,983.041748,292.804291,-566.452698,560.028931,309.282227,-514.883118,115.739647,303.022461,-629.303040,16.301765,337.763062
13,0.108333,-621.863220,1631.793457,306.774078,-582.320190,1487.153809,325.304596,-528.585938,1064.827515,359.626648,-544.491760,1264.347900,345.885010,-544.491760,1264.347900,345.885010,-544.491760,1264.347900,345.885010,-524.748718,991.996277,365.399353,-544.202576,1425.406860,357.970795,-458.640442,1431.104858,471.356934,-405.617065,1194.371582,615.462341,-439.365082,945.447632,727.900513,-464.421356,917.747864,705.289124,-452.192322,859.219116,731.974915,-431.605103,863.959961,732.938416,-412.191925,873.056763,733.587280,-392.602814,882.194092,734.244324,-595.149536,1411.720215,303.443237,-677.442932,1384.165771,190.845245,-763.253784,1124.309692,122.057335,-852.557312,865.610107,151.105835,-844.586670,851.532288,191.660141,-869.367615,790.941040,193.039536,-861.529785,787.296143,173.738724,-853.476318,788.133484,153.877090,-845.355957,788.939697,133.850464,-463.893219,1000.954651,437.970581,-531.550903,613.811340,596.461182,-460.449860,175.770493,652.643738,-453.925842,20.397961,654.524109,-585.604309,983.037964,292.828156,-566.450867,560.025574,309.273560,-514.874695,115.737053,303.014832,-629.306091,16.315065,337.763123
14,0.116667,-621.861633,1631.798584,306.718903,-582.328308,1487.149658,325.288727,-528.637573,1064.803101,359.664948,-544.526184,1264.330811,345.900360,-544.526184,1264.330811,345.900360,-544.526184,1264.330811,345.900360,-524.801147,991.964905,365.445251,-544.224487,1425.390869,357.972382,-458.685455,1431.098022,471.375397,-405.663544,1194.402466,615.543274,-439.367462,945.503479,728.049805,-464.391724,917.785156,705.425659,-452.142181,859.267212,732.125793,-431.558594,864.021362,733.101807,-412.151703,873.130615,733.761902,-392.568787,882.280579,734.430359,-595.156799,1411.704712,303.431091,-677.406067,1384.144775,190.802261,-763.218445,1124.289307,122.013885,-852.568787,865.607971,151.080475,-844.609375,851.536194,191.639114,-869.397583,790.948120,193.023148,-861.555603,787.298889,173.724838,-853.497375,788.131897,153.864975,-845.372070,788.933777,133.840134,-463.960571,1000.929504,438.028259,-531.622314,613.785400,596.515076,-460.434906,175.752762,652.651917,-453.920013,20.379692,654.519226,-585.641724,983.000305,292.862274,-566.477478,559.985291,309.227600,-515.000549,115.685226,302.967621,-629.449341,16.301363,337.767639
15,0.125000,-621.845642,1631.806274,306.681091,-582.327393,1487.148560,325.272522,-528.700012,1064.806641,359.707062,-544.561035,1264.319458,345.918243,-544.561035,1264.319458,345.918243,-544.561035,1264.319458,345.918243,-524.868530,991.984131,365.491821,-544.240845,1425.380615,357.974487,-458.722839,1431.094238,471.393097,-405.707611,1194.431396,615.617126,-439.374634,945.556519,728.188232,-464.370880,917.821106,705.554077,-452.105194,859.313965,732.270569,-431.524719,864.079346,733.257629,-412.123108,873.199219,733.927490,-392.545563,882.359863,734.605774,-595.158447,1411.695923,303.419098,-677.363159,1384.127197,190.759872,-763.184509,1124.271851,121.981514,-852.587708,865.610718,151.065521,-844.639465,851.544983,191.628448,-869.434021,790.959534,193.016678,-861.587769,787.306335,173.720871,-853.524658,788.135254,153.862808,-845.394470,788.932800,133.839783,-464.043518,1000.951050,438.087585,-531.695190,613.793701,596.546631,-460.434418,175.768524,652.648499,-453.918182,20.395517,654.518127,-585.693542,983.017151,292.896027,-566.458191,560.005554,309.266846,-514.889771,115.715858,303.023529,-629.319458,16.288578,337.762512
16,0.133333,-621.806030,1631.809937,306.650024,-582.310852,1487.144531,325.251740,-528.765808,1064.796753,359.742523,-544.589050,1264.308228,345.932343,-544.589050,1264.308228,345.932343,-544.589050,1264.308228,345.932343,-524.942871,991.976990,365.531555,-544.244080,1425.370605,357.971527,-458.751038,1431.093262,471.408478,-405.749268,1194.464600,615.693665,-439.393402,945.612976,728.323242,-464.361481,917.862427,705.676575,-452.090210,859.365845,732.413452,-431.512482,864.140198,733.414551,-412.115234,873.268433,734.096558,-392.542084,882.437500,734.787231,-595.148376,1411.689209,303.402863,-677.308411,1384.109497,190.713730,-763.145264,1124.256592,121.946144,-852.607361,865.618835,151.055756,-844.671143,851.562683,191.624329,-869.478210,790.982666,193.023651,-861.628357,787.322510,173.730621,-853.560547,788.144287,153.874161,-845.425720,788.934753,133.852783,-464.131195,1000.941650,438.138794,-531.774048,613.775146,596.579041,-460.429871,175.760025,652.653564,-453.912476,20.387142,654.528503,-585.754517,983.012329,292.924347,-566.486877,560.001587,309.277985,-514.885071,115.715950,303.024872,-629.322815,16.297207,337.761810
17,0.141667,-621.777954,1631.800903,306.582764,-582.295837,1487.137085,325.224976,-528.830383,1064.786743,359.787140,-544.619080,1264.297363,345.949615,-544.619080,1264.297363,345.949615,-544.619080,1264.297363,345.949615,-525.014709,991.968567,365.581299,-544.249207,1425.361450,357.964813,-458.779144,1431.093750,471.418640,-405.795715,1194.500366,615.768188,-439.426117,945.675354,728.460388,-464.374573,917.911133,705.808899,-452.104095,859.426636,732.572388,-431.528107,864.206238,733.583435,-412.133514,873.339539,734.273438,-392.563019,882.513672,734.972046,-595.140442,1411.680786,303.383759,-677.261353,1384.098022,190.666901,-763.116089,1124.248779,121.908203,-852.635864,865.634583,151.051041,-844.713074,851.586304,191.624969,-869.530090,791.010437,193.031006,-861.675415,787.344727,173.740982,-853.602051,788.160828,153.886566,-845.461548,788.945557,133.867264,-464.214142,1000.932678,438.197906,-531.851685,613.760986,596.627686,-460.420807,175.754242,652.657349,-453.909790,20.381092,654.529724,-585.815247,983.004456,292.964691,-566.505493,559.994202,309.281677,-514.890076,115.710289,303.021118,-629.327637,16.291931,337.759338
18,0.150000,-621.736633,1631.831665,306.544830,-582.273682,1487.150391,325.206238,-528.912354,1064.783936,359.825989,-544.652954,1264.290283,345.967926,-544.652954,1264.290283,345.967926,-544.652954,1264.290283,345.967926,-525.106995,991.972046,365.623993,-544.248718,1425.355713,357.965271,-458.796906,1431.091919,471.432587,-405.836212,1194.533813,615.848267,-439.480042,945.738892,728.602600,-464.412628,917.966797,705.943359,-452.147308,859.489014,732.723999,-431.572601,864.271912,733.744873,-412.179688,873.408203,734.443176,-392.610901,882.585327,735.150208,-595.127319,1411.680786,303.371033,-677.206787,1384.097656,190.624069,-763.081726,1124.250977,121.880775,-852.667480,865.662842,151.051498,-844.769592,851.622131,191.632904,-869.607483,791.054932,193.041809,-861.744385,787.381775,173.756607,-853.660889,788.190125,153.906036,-845.510132,788.967102,133.890564,-464.317474,1000.932312,438.250275,-531.932922,613.750610,596.665039,-460.411346,175.753922,652.657166,-453.910706,20.380318,654.526001,-585.896484,983.011719,292.997681,-566.531738,560.003052,309.289978,-514.885376,115.722595,303.033752,-629.313110,16.290352,337.764771
19,0.158333,-621.685303,1631.833374,306.463135,-582.233887,1487.149170,325.182983,-528.983704,1064.760864,359.877228,-544.673462,1264.276001,345.991272,-544.673462,1264.276001,345.991272,-544.673462,1264.276001,345.991272,-525.187439,991.942383,365.681641,-544.233093,1425.343018,357.963867,-458.802887,1431.085205,471.447144,-405.860199,1194.562744,615.927856,-439.537537,945.797180,728.737183,-464.456940,918.022095,706.067078,-452.201782,859.546814,732.857849,-431.627838,864.330994,733.888794,-412.235870,873.468445,734.596375,-392.667969,882.646790,735.312744,-595.098328,1411.672485,303.356110,-677.127319,1384.091797,190.571777,-763.035095,1124.248169,121.858330,-852.697266,865.689026,151.051300,-844.825317,851.655701,191.640305,-869.688232,791.098816,193.052475,-861.816956,787.417542,173.772202,-853.723145,788.217468,153.925446,-845.562012,788.985962,133.913864,-464.409698,1000.900879,438.318024,-532.024719,613.715515,596.724182,-460.401245,175.728775,652.664185,-453.906128,20.354837,654.529297,-585.965149,982.983948,293.045288,-566.573914,559.972900,309.242981,-515.023682,115.681381,302.978119,-629.462219,16.284899,337.775818
20,0.166667,-621.627014,1631.891357,306.458649,-582.209656,1487.180542,325.186096,-529.059387,1064.768799,359.937958,-544.704102,1264.283325,346.027405,-544.704102,1264.283325,346.027405,-544.704102,1264.283325,346.027405,-525.271240,991.952576,365.746552,-544.230469,1425.351318,357.985992,-458.821655,1431.101929,471.485016,-405.902740,1194.607910,616.021057,-439.609222,945.865173,728.872009,-464.514618,918.084778,706.192932,-452.262390,859.613159,732.992920,-431.689636,864.400513,734.032654,-412.299347,873.540894,734.748047,-392.733124,882.722229,735.472351,-595.081665,1411.687622,303.363464,-677.059875,1384.110352,190.541412,-762.997314,1124.270386,121.850426,-852.729797,865.735229,151.040192,-844.890015,851.707336,191.637299,-869.761414,791.153748,193.040405,-861.876160,787.468445,173.766586,-853.767456,788.264282,153.925781,-845.591248,789.028564,133.920212,-464.508911,1000.908997,438.396088,-532.125610,613.712524,596.774353,-460.391479,175.735352,652.647644,-453.905121,20.361021,654.510132,-586.033508,982.996155,293.097015,-566.574646,559.986023,309.238983,-515.028442,115.693840,302.988342,-629.448242,16.271650,337.774200
21,0.175000,-621.559204,1631.893311,306.425964,-582.184692,1487.180176,325.166992,-529.142761,1064.779907,359.999298,-544.738281,1264.284790,346.055664,-544.738281,1264.284790,346.055664,-544.738281,1264.284790,346.055664,-525.366333,991.974365,365.809418,-544.230042,1425.354736,357.987000,-458.836243,1431.111450,471.496948,-405.956726,1194.643921,616.090820,-439.684723,945.931335,729.001770,-464.582275,918.144775,706.321594,-452.326538,859.678040,733.130737,-431.754639,864.468384,734.173401,-412.365723,873.611572,734.891113,-392.800934,882.795776,735.617737,-595.069702,1411.693726,303.352997,-677.003235,1384.116821,190.498383,-762.966187,1124.285400,121.806213,-852.770569,865.779114,151.030167,-844.961243,851.763000,191.637207,-869.848267,791.215881,193.044189,-861.951111,787.522217,173.776871,-853.828979,788.309326,153.941193,-845.639282,789.064941,133.940796,-464.621246,1000.924133,438.474182,-532.219543,613.711365,596.820312,-460.376740,175.745758,652.644104,-453.893097,20.371407,654.514832,-586.111389,983.024658,293.144653,-566.571655,560.018066,309.281494,-514.925354,115.737495,303.035156,-629.320251,16.268023,337.767670
